name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
La Vela Saigon Hotel,10.788561,106.685473,Khách sạn 5★,TP. Hồ Chí Minh,"3 hạng phòng · từ 3.261.901₫/đêm · 280 Nam Ky Khoi Nghia, Ward 8, District 3, Quận 3, TP. Hồ Chí Minh, Việt Nam",4,3261901,true,5,https://www.booking.com/hotel/vn/la-vela-saigon.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/464640824.jpg?k=2ce1467d833309a6d9e4f1e5d35ba87454a50bcf620cc5926b410aca8148c219&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.788561%2C106.685473,hotel:f201ba3c-06a0-53b5-8d26-4db47eea9d63
Liberty Central Saigon Citypoint Hotel,10.774496,106.700821,Khách sạn 4★,TP. Hồ Chí Minh,"khách sạn · từ 3.014.815₫/đêm · 59-61 Đường Pasteur, Quận 1, Quận 1, Hồ Chí Minh",1,3014815,true,4,https://www.agoda.com/vi-vn/liberty-central-saigon-citypoint-hotel/hotel/ho-chi-minh-city-vn.html,https://pix6.agoda.net/hotelImages/666232/-1/1e91480a2dcf52ea1dce0cac4bcc57ba.jpg?va=1&ca=10&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.774496%2C106.700821,hotel:1d06444b-7a7b-5133-bf48-48ef5c30e549
Panorama View Riverside,10.719051,106.727242,Khách sạn 4★,TP. Hồ Chí Minh,"1 hạng phòng · từ 1.368.000₫/đêm · Riverside residence Apartment đường nguyễn lương bằng B10.05, 700000 TP. Hồ Chí Minh, Việt Nam",2,1368000,true,4,https://www.booking.com/hotel/vn/panorama-view-riverside.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/916489068.jpg?k=ba897791c953193e0871d8466ca2dda05360bf41d894b9d0ee587579e20a193f&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.719051%2C106.727242,hotel:2b1bbd7f-c571-5ce3-bb06-d73c2fbf2e8f
PINhome - PIN Boutique Stays,10.786712,106.692395,Khách sạn,TP. Hồ Chí Minh,"3 hạng phòng · từ 992.250₫/đêm · 5b Trương Quyền, Phường Võ Thị Sáu, Quận 3, HCM, Quận 3, 72400 TP. Hồ Chí Minh, Việt Nam",4,992250,true,,https://www.booking.com/hotel/vn/pinhome.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/794260703.jpg?k=9ba60990d6485146c97759fcae4f6130efcc3e7a165e3c6be87099bddc301c08&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.786712%2C106.692395,hotel:07c9add7-c4ac-5b3d-b1c6-af691821a3e5
Rex Hotel Saigon,10.775428,106.701594,Khách sạn 5★,TP. Hồ Chí Minh,"khách sạn · từ 2.884.089₫/đêm · 141 Đại lộ Nguyễn Huệ, Quận 1, Quận 1, Hồ Chí Minh",1,2884089,true,5,https://www.agoda.com/vi-vn/rex-hotel-saigon/hotel/ho-chi-minh-city-vn.html,https://pix6.agoda.net/hotelImages/10989/-1/e81a72f0cd6e3a51bdb06194290826ef.jpg?va=1&ca=9&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.775428%2C106.701594,hotel:5d78e619-22e5-53f2-8e12-498e4b701b39
RuRi HG Homestay - The apartment is near the airport,10.807709,106.663141,Khách sạn 4★,TP. Hồ Chí Minh,"3 hạng phòng · từ 688.500₫/đêm · 25/4 Hậu Giang, TP. Hồ Chí Minh, Việt Nam",4,688500,true,4,https://www.booking.com/hotel/vn/ruri-hg-homestay-the-apartment-is-near-the-airport.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/897289425.jpg?k=a5568fd4b864601abccf9d762c8ab477d19875508c66b77a8d99aa7da9ee3499&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.807709%2C106.663141,hotel:4cdb5172-ef2f-5001-85f4-84522fc43fa9
Song Tú Hotel,10.775711,106.671879,Khách sạn 3★,TP. Hồ Chí Minh,"3 hạng phòng · từ 600.000₫/đêm · 23 Hoàng Dư Khương, Phường 12, Quận 10, 70000 TP. Hồ Chí Minh, Việt Nam",4,600000,true,3,https://www.booking.com/hotel/vn/song-tu.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/912583748.jpg?k=ea9dc1f1efa411fcd7367ef807480ce4ab1d35a305784c784ffe6974c1a62f3e&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.775711%2C106.671879,hotel:9cb8c209-b409-5685-9073-1e6cfb07b41e
The Myst Dong Khoi,10.774358,106.705162,Khách sạn 5★,TP. Hồ Chí Minh,"khách sạn · từ 5.477.778₫/đêm · 6-8 Đường Hồ Huấn Nghiệp, Phường Bến Nghé, Quận 1, Hồ Chí Minh",1,5477778,true,5,https://www.agoda.com/vi-vn/the-myst-dong-khoi/hotel/ho-chi-minh-city-vn.html,https://pix6.agoda.net/hotelImages/1623147/0/ef9c96fbcea624f7a68c604a3e456363.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.774358%2C106.705162,hotel:69f695bd-bccc-5baa-8a35-a3fbeaa34930
The Signature Boutique Hotel Saigon,10.776585,106.69072,Khách sạn 4★,TP. Hồ Chí Minh,"3 hạng phòng · từ 2.197.385₫/đêm · 47 - 49 Truong Dinh Street, Xuan Hoa Ward, 700000 TP. Hồ Chí Minh, Việt Nam",4,2197385,true,4,https://www.booking.com/hotel/vn/the-signature-boutique-saigon-thanh-pho-ho-chi-minh.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/873871875.jpg?k=0973744363459065c3b5346f53525cd167b79852d432a633a03a03d74bb2c049&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.776585%2C106.690720,hotel:97135f1d-01c6-5a91-849c-e4df77ecfc61
"Vinpearl Landmark 81, Autograph Collection",10.794888,106.721694,Khách sạn 5★,TP. Hồ Chí Minh,"3 hạng phòng · từ 6.300.000₫/đêm · 720A Dien Bien Phu, Thanh My Tay ward, Quận Bình Thạnh, TP. Hồ Chí Minh, Việt Nam",4,6300000,true,5,https://www.booking.com/hotel/vn/vinpearl-landmark-81-autograph-collection.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/643515360.jpg?k=08ac18833281ce3e4aae6fd9bfd63382abadea5998c6b66c0d13fb22d8a4a164&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.794888%2C106.721694,hotel:a1df5d89-0df5-5d76-b094-2790eb04b3e3
VY DA CENTRAL MARKET HOSTEL,10.772572,106.697032,Khách sạn,TP. Hồ Chí Minh,"3 hạng phòng · từ 195.000₫/đêm · 47 Phan Chu Trinh, Quận 1, TP. Hồ Chí Minh, Việt Nam",4,195000,true,,https://www.booking.com/hotel/vn/vy-da-central-market-hostel.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/448949343.jpg?k=3061c9fd39cc3923a0b3b170ca5628d36125da7bc9ffc7679299e96818579c2e&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.772572%2C106.697032,hotel:591c4a12-1ae2-522e-a827-29ae35ddb789
Vy Da Hostel (VyDa Backpacker Hostel),10.775046,106.697701,Khách sạn,TP. Hồ Chí Minh,"khách sạn · từ 293.333₫/đêm · 64 Ly Tu Trong, Phuong Ben Thanh, Quan 1, Quận 1, Hồ Chí Minh",1,293333,true,,https://www.agoda.com/vi-vn/vyda-backpacker-hostel/hotel/ho-chi-minh-city-vn.html,https://pix8.agoda.net/hotelImages/2235563/-1/438665a8cc94618dbce5d2cc860ffec7.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.775046%2C106.697701,hotel:bebb752b-a983-58da-b224-f6de6ed925ca
Meliá Vinpearl Thanh Hoa,19.809401,105.777482,Khách sạn 5★,Thanh Hóa,"3 hạng phòng · từ 1.069.195₫/đêm · No. 27 Tran Phu Street, Hac Thanh Ward, Thanh Hoa Province, Thanh Hóa, Việt Nam",4,1069195,true,5,https://www.booking.com/hotel/vn/vinpearl-thanh-hoa.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/887701583.jpg?k=5dda9d67178f13b57c1f46f43ab3408ad4397abbf8b78210841efcdd7367063f&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=19.809401%2C105.777482,hotel:53a326e3-cd41-5db4-aeda-69b71cbc3e2a
Meliá Vinpearl Tay Ninh,11.317551,106.103836,Khách sạn 5★,Tây Ninh,"3 hạng phòng · từ 1.716.026₫/đêm · No 90 Le Duan Street, Ward 3, Tay Ninh City, Tay Ninh Province, Tây Ninh, Việt Nam",4,1716026,true,5,https://www.booking.com/hotel/vn/vinpearl-tay-ninh.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/902305994.jpg?k=fe8aaeb0a3d641e72adad4643ee38fb01eb9d4aa738fe68406b0e0b34c90ff92&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.317551%2C106.103836,hotel:77a6fc00-430f-5575-85d3-5ff8c35d1eb5
1 House,11.940481,108.432915,Khách sạn 3★,Đà Lạt,"3 hạng phòng · từ 230.000₫/đêm · 53 Đường Thủ Khoa Huân, Đà Lạt, Việt Nam",4,230000,true,3,https://www.booking.com/hotel/vn/1-house.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/602419876.jpg?k=2dd1d3e29c45eb514e8cca261e24ef5b5fb70388c5015f9505bd25d9878972b8&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.940481%2C108.432915,hotel:2ba9ada8-48ef-5c87-a58c-70f374bb6946
1 House 2,11.943255,108.429922,Khách sạn,Đà Lạt,"3 hạng phòng · từ 239.000₫/đêm · 1 HOUSE CN2, 670000 Đà Lạt, Việt Nam",4,239000,true,,https://www.booking.com/hotel/vn/1-house-cn2.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/891605447.jpg?k=5d3ff6a5ef2ab4aa1c83391239098a5d20f80c76ef109c4ece34cebcc037708b&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.943255%2C108.429922,hotel:f6cc29bf-4c36-5930-a6db-6c4a02fc95c1
AuraLite Hotel - Panorama View Đà Lạt,11.945796,108.481782,Khách sạn 3★,Đà Lạt,"3 hạng phòng · từ 330.000₫/đêm · Auralite Villa 20, 670000 Đà Lạt, Việt Nam",4,330000,true,3,https://www.booking.com/hotel/vn/auralite-panorama-view-da-lat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/904387667.jpg?k=21f113de8aefea584978837a7774eeea5d0963a169fd045bfd0b79ec2fba4aa8&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.945796%2C108.481782,hotel:a9f2a952-259f-5cf7-85b8-6244ed009f8c
Begonia Central Da Lat Hotel,11.941268,108.435778,Khách sạn 2★,Đà Lạt,"3 hạng phòng · từ 295.650₫/đêm · 4 Phan Như Thạch, 66100 Đà Lạt, Việt Nam",4,295650,true,2,https://www.booking.com/hotel/vn/begonia-central-dalat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/907432978.jpg?k=b59ee1744a1ef815c2247af2d493e4390d0c7ba8370641e72e84c6f929e8ec06&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.941268%2C108.435778,hotel:b6ffd739-3373-5f02-8e3b-2ab859b0fe60
BIKA Farmstay and Camping,11.943169,108.473507,Khách sạn,Đà Lạt,"3 hạng phòng · từ 189.000₫/đêm · 127 Trần Thái Tông, 66000 Đà Lạt, Việt Nam",4,189000,true,,https://www.booking.com/hotel/vn/bika-farmstay-and-camping.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/895914871.jpg?k=350651cfa9860d6609823e68ffd1924b59102345916514f0a9e0a1a633ad0d18&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.943169%2C108.473507,hotel:0c05efa7-53e5-56aa-8c57-4964bef6ba5b
Căn hộ Khách sạn La Fleur Premium Central (La Fleur Premium Central Apartment Hotel),11.9368,108.439738,Khách sạn 4★,Đà Lạt,"khách sạn · từ 1.084.965₫/đêm · 5-7A Tran Phu, w.3, Dalat, Lam Dong, Vietnam, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,1084965,true,4,https://www.agoda.com/vi-vn/the-la-fleur-apartment-dalat/hotel/dalat-vn.html,https://pix8.agoda.net/hotelImages/18066378/0/8a42f0866a5e6bb5d45fff1b0340fda1.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.936800%2C108.439738,hotel:88ea5a8f-e015-5940-9c1b-ff740b0abd73
Centro Hotel Da Lat,11.943764,108.438718,Khách sạn 2★,Đà Lạt,"3 hạng phòng · từ 370.000₫/đêm · 103A Phan Bội Châu Phường 1, Đà Lạt, Việt Nam",4,370000,true,2,https://www.booking.com/hotel/vn/centro-da-lat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/336852501.jpg?k=fa1824f993deb7ad1bff90ab7d3a243efd3e91dd3036e98efff6ac5050540e5a&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.943764%2C108.438718,hotel:18836457-3a2b-57b5-9aaf-f1918b27ff97
Chu Mansion Đà Lạt - Chill & Grill and Pickeball (Chu Mansion Dalat - Chill & Grill and Pickeball),11.969697,108.441952,Khách sạn 3★,Đà Lạt,"khách sạn · từ 424.383₫/đêm · 231 Đường P. Đ Thi n Vương, Thung lũng Tình yêu, Đà Lạt",1,424383,true,3,https://www.agoda.com/vi-vn/chu-mansion-chill-grill-and-pickeball/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/80006452/0/c9dd6ec6bf71b55c7b2b2e42827b6880.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.969697%2C108.441952,hotel:c7112086-4f21-54d8-8124-cfa4db772690
CICILIA Rouge Đà Lạt (CICILIA Rouge Dalat),11.930763,108.446651,Khách sạn 4★,Đà Lạt,"khách sạn · từ 748.867₫/đêm · Số 15 đường 3/4, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,748867,true,4,https://www.agoda.com/vi-vn/cicilia-rouge-dalat/hotel/dalat-vn.html,https://pix8.agoda.net/hotelImages/84540017/1320485301/944d88405bce59c9cfbc1cf7c67aa5a9.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.930763%2C108.446651,hotel:5b031914-9fc0-5e15-971a-df226c0be9a9
Dalat Edensee Lake Resort & Spa,11.890717,108.437157,Khách sạn 5★,Đà Lạt,"khách sạn · từ 1.314.594₫/đêm · Zone VII.2, Tuyen Lam Lake, Xuan Huong Ward - Dalat city, Lam Dong, Vietnam, Hồ Tuyền Lâm, Đà Lạt",1,1314594,true,5,https://www.agoda.com/vi-vn/dalat-edensee-lake-resort-spa/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/267272/0/b8c10657c7f3f6e8a9ed9d6120426740.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.890717%2C108.437157,hotel:f5ca34f5-cd60-500c-96a7-e6c9899e7bf4
De Luna House Dalat - Homestay giá rẻ,11.948795,108.43566,Khách sạn 2★,Đà Lạt,"3 hạng phòng · từ 245.640₫/đêm · 202/53 Phan Đình Phùng, Phường 2, Đà Lạt, Lâm Đồng, 670000 Đà Lạt, Việt Nam",4,245640,true,2,https://www.booking.com/hotel/vn/de-luna-house-dalat-homestay-gia-re.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/685063802.jpg?k=4ef853d6dfaf006952ceaf2ada29ebf2a4b32e30215896603c42dd0276292442&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.948795%2C108.435660,hotel:f77166e5-8cb9-590d-b01d-c75ed5ee2aa9
Eluna Lilly Da Lat Hotel,11.941287,108.433363,Khách sạn 3★,Đà Lạt,"3 hạng phòng · từ 198.000₫/đêm · 35 Đ. Thủ Khoa Huân, 670000 Đà Lạt, Việt Nam",4,198000,true,3,https://www.booking.com/hotel/vn/eluna-lilly-da-lat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/890817793.jpg?k=05f29d96d4158d916237211481675af2fcb6dfcded1e2e004b09d45b3dfeeec8&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.941287%2C108.433363,hotel:1e034e04-47fe-5858-ba62-103d3717bd0c
HAKU Boutique Hotel Da Lat - Ly Tu Trong,11.946236,108.438374,Khách sạn,Đà Lạt,"3 hạng phòng · từ 686.140₫/đêm · 88 Đường Lý Tự Trọng, 670000 Đà Lạt, Việt Nam",4,686140,true,,https://www.booking.com/hotel/vn/haku-boutique-da-lat-ly-tu-trong-xuan-huong-da-lat2.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/910442130.jpg?k=de072552d5a0fe2e9cb189a616f9b197f08226a228095e19684a5e8875e9bee0&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.946236%2C108.438374,hotel:c1fbe1a3-8737-5cc6-8c64-ee982b3e2f1e
Happy Life Hotel DaLat,11.952391,108.441668,Khách sạn,Đà Lạt,"2 hạng phòng · từ 720.000₫/đêm · P2 Cư Xá Hoả Xa, Phường 10, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam, 66117 Đà Lạt, Việt Nam",3,720000,true,,https://www.booking.com/hotel/vn/happy-life-dalat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/849722829.jpg?k=b197db1185818a4c63eaaf71159f0c1415626903f381b5189bdc98aaeffb4370&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.952391%2C108.441668,hotel:ee43aec9-a715-5a97-8deb-d4084adaae7b
Hello Dalat Hostel,11.942315,108.433422,Khách sạn,Đà Lạt,"3 hạng phòng · từ 300.600₫/đêm · 33/18/2 Phan Đình Phùng, Lâm Đồng, Đà Lạt, Việt Nam",4,300600,true,,https://www.booking.com/hotel/vn/hello-dalat-hostel.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/793018887.jpg?k=444d57cf90986f4f9f7cbaefb63b465a5a1781b7eded2977901062923fcd5271&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.942315%2C108.433422,hotel:54647cee-00ab-5905-8129-47446093c5b5
"Imperial Dalat Hotel, BW Premier Collection",11.950357,108.468219,Khách sạn 5★,Đà Lạt,"3 hạng phòng · từ 1.765.964₫/đêm · 57-59, Hung Vuong Street Lam Vien - Da Lat Ward, 66000 Đà Lạt, Việt Nam",4,1765964,true,5,https://www.booking.com/hotel/vn/imperial-dalat-bw-premier-collection.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/845068890.jpg?k=65dd2706610edf5d90af03c96a6aeed0467ad817c64f782d5dc5445a144b3af1&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.950357%2C108.468219,hotel:b1a317fb-9d2b-5f88-9bd8-ccdbdcd97f14
Khách sạn Đà Lạt Palace Heritage (Dalat Palace Heritage Hotel),11.937287,108.440453,Khách sạn 5★,Đà Lạt,"khách sạn · từ 2.525.712₫/đêm · 02 Trần Phú, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,2525712,true,5,https://www.agoda.com/vi-vn/dalat-palace-heritage-hotel/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/10949/-1/15503e9cdd499475dece586d5749effe.jpg?va=1&ca=10&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.937287%2C108.440453,hotel:65466b8d-d547-5afe-a57a-714a476ca9fd
Khách Sạn Đồi Mây Đà Lạt,11.940759,108.434613,Khách sạn 3★,Đà Lạt,"3 hạng phòng · từ 200.000₫/đêm · 16/10 Nam Kỳ Khởi Nghĩa, Đà Lạt, Việt Nam",4,200000,true,3,https://www.booking.com/hotel/vn/khach-san-doi-may-da-lat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/876397411.jpg?k=96bd3e12698fe0ffac5627a4e51f32afcb785f4d71fa9a96ae23581d1d8f4e30&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.940759%2C108.434613,hotel:d8abd232-472c-5c33-8f5c-21b18fab07d0
Khách sạn Du Parc Đà Lạt (Du Parc Hotel Dalat),11.936538,108.438934,Khách sạn 4★,Đà Lạt,"khách sạn · từ 1.234.344₫/đêm · 15 Trần Phú, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,1234344,true,4,https://www.agoda.com/vi-vn/du-parc-hotel-dalat/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/10950/-1/43ad668547fea9e0d10c349908f6f1f0.jpg?va=1&ca=10&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.936538%2C108.438934,hotel:f2d472b8-0d33-5b21-a5f2-8c95e770a8d6
Khách sạn Le Récit Boutique Đà Lạt (Le Recit Boutique Hotel de Dalat),11.947445,108.440002,Khách sạn 4★,Đà Lạt,"khách sạn · từ 861.133₫/đêm · 117 Bui Thi Xuan, Phuong 2, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,861133,true,4,https://www.agoda.com/vi-vn/le-recit-boutique-hotel-de-dalat/hotel/dalat-vn.html,https://pix8.agoda.net/hotelImages/24333225/-1/113062a475bb0154ff39e81e6541fe17.jpg?va=1&ca=28&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.947445%2C108.440002,hotel:393d3bb6-0672-5d6c-8a67-d0893afe44a0
Khách sạn Liên's 2 Đà Lạt (Liên's 2 Hotel Đà Lạt),11.94567,108.438965,Khách sạn 2★,Đà Lạt,"khách sạn · từ 294.358₫/đêm · 72 Đường L Tự Trọng, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,294358,true,2,https://www.agoda.com/vi-vn/lien-s-2-hotel-da-l-t/hotel/dalat-vn.html,https://pix8.agoda.net/hotelImages/78727952/0/89954a9c76fb10dafda03450177695a8.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.945670%2C108.438965,hotel:eebfcf3b-ddb5-52a8-884a-14480288a262
Khách sạn Mai Diamond (Mai Diamond Hotel),11.967557,108.427277,Khách sạn 3★,Đà Lạt,"khách sạn · từ 278.968₫/đêm · No. 38, Dinh Cong Trang Street, Ward 7, Thung lũng Tình yêu, Đà Lạt",1,278968,true,3,https://www.agoda.com/vi-vn/mai-diamond-hotel/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/46867196/-1/dcba7c2c5c4e260a898cbf87eada9c30.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.967557%2C108.427277,hotel:cb748b90-7a61-57fe-bb9e-3fa1a9eb2954
Khách sạn Sweet Lavender - Ngay Chợ Đêm Đà Lạt (Sweet Lavender Hotel - Near Dalat Night Market),11.941669,108.431816,Khách sạn 3★,Đà Lạt,"khách sạn · từ 347.158₫/đêm · 04 Hải Thượng, Phường 1, Đà Lạt, Lâm Đồng, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,347158,true,3,https://www.agoda.com/vi-vn/sweet-lavender-mini-house/hotel/dalat-vn.html,https://pix8.agoda.net/hotelImages/9746196/0/9aea0d2b7195462540221d891a97faa9.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.941669%2C108.431816,hotel:fab8e1b9-c182-5986-ad3e-aeb848a4b1f2
Khách sạn Tala Đà Lạt (Tala Dalat Hotel),11.93722,108.453117,Khách sạn 3★,Đà Lạt,"khách sạn · từ 350.750₫/đêm · No. 14, Khởi Nghĩa Bac Son Street, Ga Đà Lạt, Đà Lạt",1,350750,true,3,https://www.agoda.com/vi-vn/taladalat/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/32680041/-1/3e7206a4b2268a2eadef0c1c51b47a68.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.937220%2C108.453117,hotel:57fdb0bd-1355-5bc9-ae09-f0e4a418739e
Khách Sạn TTC Ngọc Lan (TTC Hotel Ngoc Lan),11.940785,108.436531,Khách sạn 4.5★,Đà Lạt,"khách sạn · từ 1.287.478₫/đêm · 42 Nguyen Chi Thanh, Xuan Huong Ward, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,1287478,true,4.5,https://www.agoda.com/vi-vn/ttc-hotel-premium-ngoc-lan_5/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/179080/0/5a7a7a86e9778347b560b5e0d7a9cf82.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.940785%2C108.436531,hotel:96874c42-0ee0-5f93-949f-e3033f4ebacb
Khu nghỉ dưỡng và Spa Ana Mandara Villas Đà Lạt (Ana Mandara Villas Dalat Resort & Spa),11.944744,108.424286,Khách sạn 5★,Đà Lạt,"khách sạn · từ 2.387.566₫/đêm · L Lai, Phường 5, Trung tâm Thành phố Đà Lạt, Đà Lạt",1,2387566,true,5,https://www.agoda.com/vi-vn/ana-mandara-villas-dalat-resort-spa/hotel/dalat-vn.html,https://pix6.agoda.net/hotelImages/734/73497/73497_14052310330019543360.jpg?va=1&ca=2&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.944744%2C108.424286,hotel:6d6f19a8-a020-55b9-9053-6dc017a9474c
Kiều An Mỹ Hotel - Đà Lạt,11.941553,108.432428,Khách sạn 3★,Đà Lạt,"3 hạng phòng · từ 846.000₫/đêm · 118 Ba Tháng Hai, 66000 Đà Lạt, Việt Nam",4,846000,true,3,https://www.booking.com/hotel/vn/khach-san-kieu-an-my-xuan-huong-da-lat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/880328099.jpg?k=e73fcb1e89db3d5f8712b772f5c9016961933d3eed84c74f27cff42e9682d8f1&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.941553%2C108.432428,hotel:6f07aab0-0def-533b-b963-98bdb1a6658c
L'amie Hotel & Studio,11.937973,108.432409,Khách sạn,Đà Lạt,"3 hạng phòng · từ 305.900₫/đêm · 38/5 Tran Phu, Ward 4, Đà Lạt, Việt Nam",4,305900,true,,https://www.booking.com/hotel/vn/l-39-amie-amp-studio.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/256013128.jpg?k=f474d90b72ba48963b5ef44f805b91f5037b0d2664ba808618ad149cd590e3c3&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.937973%2C108.432409,hotel:b6462561-8ff7-5ea1-b70c-ab8918a3d0de
Lê Vy Hotel Đà Lạt,11.93554,108.437166,Khách sạn 2★,Đà Lạt,"1 hạng phòng · từ 324.000₫/đêm · Đường Trần Phú Hẻm kế bên nhà thờ con gà, 063 Đà Lạt, Việt Nam",2,324000,true,2,https://www.booking.com/hotel/vn/le-vy-thanh-pho-da-lat.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/875805712.jpg?k=4f11e9ce023d5cd0c49fb573341faace70d4cc37506d2debbc1dc0d310645677&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.935540%2C108.437166,hotel:fe0e3ca8-3cb8-52f2-8986-db7115ad13cf
