issues,name,taxonomy,level,destination,sourceRef,url,descriptionLang,unitPrice,latitude,longitude
không có ảnh: dùng logo hãng bay,VietJet Air VJ730: Nha Trang - Hải Phòng (02:35),flight,flight,Hải Phòng,trip:flight:CXR-HPH:VJ730,https://vn.trip.com/flights/nha-trang-to-haiphong/airfares-nha-hph/,vi,1023000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1530: Nha Trang - Nghệ An (03:50),flight,flight,Nghệ An,trip:flight:CXR-VII:VN1530,https://vn.trip.com/flights/nha-trang-to-vinh-city/airfares-nha-vii/,vi,1518000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ1605: Nha Trang - Nghệ An (22:00),flight,flight,Nghệ An,trip:flight:CXR-VII:VJ1605,https://vn.trip.com/flights/nha-trang-to-vinh-city/airfares-nha-vii/,vi,1631000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ328: Phú Quốc - TP. Hồ Chí Minh (10:55),flight,flight,TP. Hồ Chí Minh,trip:flight:PQC-SGN:VJ328,https://vn.trip.com/flights/phu-quoc-island-to-ho-chi-minh-city/airfares-pqc-sgn/,vi,589000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ322: Phú Quốc - TP. Hồ Chí Minh (11:25),flight,flight,TP. Hồ Chí Minh,trip:flight:PQC-SGN:VJ322,https://vn.trip.com/flights/phu-quoc-island-to-ho-chi-minh-city/airfares-pqc-sgn/,vi,593000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ338: Phú Quốc - TP. Hồ Chí Minh (05:00),flight,flight,TP. Hồ Chí Minh,trip:flight:PQC-SGN:VJ338,https://vn.trip.com/flights/phu-quoc-island-to-ho-chi-minh-city/airfares-pqc-sgn/,vi,601000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ716: Phú Quốc - Đà Nẵng (11:45),flight,flight,Đà Nẵng,trip:flight:PQC-DAD:VJ716,https://vn.trip.com/flights/phu-quoc-island-to-da-nang/airfares-pqc-dad/,vi,457000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ714: Phú Quốc - Đà Nẵng (08:30),flight,flight,Đà Nẵng,trip:flight:PQC-DAD:VJ714,https://vn.trip.com/flights/phu-quoc-island-to-da-nang/airfares-pqc-dad/,vi,527000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G2966: Phú Quốc - Đà Nẵng (05:15),flight,flight,Đà Nẵng,trip:flight:PQC-DAD:9G2966,https://vn.trip.com/flights/phu-quoc-island-to-da-nang/airfares-pqc-dad/,vi,554000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ448: Phú Quốc - Hà Nội (23:35),flight,flight,Hà Nội,trip:flight:PQC-HAN:VJ448,https://vn.trip.com/flights/phu-quoc-island-to-hanoi/airfares-pqc-han/,vi,632000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ442: Phú Quốc - Hà Nội (11:20),flight,flight,Hà Nội,trip:flight:PQC-HAN:VJ442,https://vn.trip.com/flights/phu-quoc-island-to-hanoi/airfares-pqc-han/,vi,643000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1206: Phú Quốc - Hà Nội (02:00),flight,flight,Hà Nội,trip:flight:PQC-HAN:9G1206,https://vn.trip.com/flights/phu-quoc-island-to-hanoi/airfares-pqc-han/,vi,694000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1224: Phú Quốc - Hà Nội (08:25),flight,flight,Hà Nội,trip:flight:PQC-HAN:9G1224,https://vn.trip.com/flights/phu-quoc-island-to-hanoi/airfares-pqc-han/,vi,717000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1230: Phú Quốc - Hà Nội (09:45),flight,flight,Hà Nội,trip:flight:PQC-HAN:9G1230,https://vn.trip.com/flights/phu-quoc-island-to-hanoi/airfares-pqc-han/,vi,725000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G2952: Phú Quốc - Nha Trang (04:15),flight,flight,Nha Trang,trip:flight:PQC-CXR:9G2952,https://vn.trip.com/flights/phu-quoc-island-to-nha-trang/airfares-pqc-nha/,vi,659000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ766: Phú Quốc - Hải Phòng (05:00),flight,flight,Hải Phòng,trip:flight:PQC-HPH:VJ766,https://vn.trip.com/flights/phu-quoc-island-to-haiphong/airfares-pqc-hph/,vi,454000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G2500: Phú Quốc - Hải Phòng (04:55),flight,flight,Hải Phòng,trip:flight:PQC-HPH:9G2500,https://vn.trip.com/flights/phu-quoc-island-to-haiphong/airfares-pqc-hph/,vi,550000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,VietJet Air VJ762: Phú Quốc - Hải Phòng (04:05),flight,flight,Hải Phòng,trip:flight:PQC-HPH:VJ762,https://vn.trip.com/flights/phu-quoc-island-to-haiphong/airfares-pqc-hph/,vi,628000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,VietJet Air VJ328: Phú Quốc - Đà Lạt (00:25),flight,flight,Đà Lạt,trip:flight:PQC-DLI:VJ328,https://vn.trip.com/flights/phu-quoc-island-to-dalat/airfares-pqc-dli/,vi,1216000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ338: Phú Quốc - Đà Lạt (05:00),flight,flight,Đà Lạt,trip:flight:PQC-DLI:VJ338,https://vn.trip.com/flights/phu-quoc-island-to-dalat/airfares-pqc-dli/,vi,1216000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ324: Phú Quốc - Đà Lạt (02:50),flight,flight,Đà Lạt,trip:flight:PQC-DLI:VJ324,https://vn.trip.com/flights/phu-quoc-island-to-dalat/airfares-pqc-dli/,vi,1232000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1984: Phú Quốc - Đà Lạt (12:00),flight,flight,Đà Lạt,trip:flight:PQC-DLI:9G1984,https://vn.trip.com/flights/phu-quoc-island-to-dalat/airfares-pqc-dli/,vi,1282000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ330: Phú Quốc - Đà Lạt (02:30),flight,flight,Đà Lạt,trip:flight:PQC-DLI:VJ330,https://vn.trip.com/flights/phu-quoc-island-to-dalat/airfares-pqc-dli/,vi,1309000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ1322: Phú Quốc - Nghệ An (10:00),flight,flight,Nghệ An,trip:flight:PQC-VII:VJ1322,https://vn.trip.com/flights/phu-quoc-island-to-vinh-city/airfares-pqc-vii/,vi,1511000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ328: Phú Quốc - Nghệ An (10:55),flight,flight,Nghệ An,trip:flight:PQC-VII:VJ328,https://vn.trip.com/flights/phu-quoc-island-to-vinh-city/airfares-pqc-vii/,vi,1588000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1984: Phú Quốc - Nghệ An (12:00),flight,flight,Nghệ An,trip:flight:PQC-VII:9G1984,https://vn.trip.com/flights/phu-quoc-island-to-vinh-city/airfares-pqc-vii/,vi,1638000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ338: Phú Quốc - Nghệ An (05:00),flight,flight,Nghệ An,trip:flight:PQC-VII:VJ338,https://vn.trip.com/flights/phu-quoc-island-to-vinh-city/airfares-pqc-vii/,vi,1739000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ1326: Phú Quốc - Nghệ An (02:00),flight,flight,Nghệ An,trip:flight:PQC-VII:VJ1326,https://vn.trip.com/flights/phu-quoc-island-to-vinh-city/airfares-pqc-vii/,vi,1743000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ320: Phú Quốc - Huế (02:55),flight,flight,Huế,trip:flight:PQC-HUI:VJ320,https://vn.trip.com/flights/phu-quoc-island-to-hue/airfares-pqc-hui/,vi,1371000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU1420: Phú Quốc - Huế (11:50),flight,flight,Huế,trip:flight:PQC-HUI:VU1420,https://vn.trip.com/flights/phu-quoc-island-to-hue/airfares-pqc-hui/,vi,1410000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1954: Phú Quốc - Huế (00:45),flight,flight,Huế,trip:flight:PQC-HUI:9G1954,https://vn.trip.com/flights/phu-quoc-island-to-hue/airfares-pqc-hui/,vi,1418000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,VietJet Air VJ328: Phú Quốc - Huế (00:25),flight,flight,Huế,trip:flight:PQC-HUI:VJ328,https://vn.trip.com/flights/phu-quoc-island-to-hue/airfares-pqc-hui/,vi,1433000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1986: Phú Quốc - Huế (12:45),flight,flight,Huế,trip:flight:PQC-HUI:9G1986,https://vn.trip.com/flights/phu-quoc-island-to-hue/airfares-pqc-hui/,vi,1615000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU685: Đà Nẵng - TP. Hồ Chí Minh (10:55),flight,flight,TP. Hồ Chí Minh,trip:flight:DAD-SGN:VU685,https://vn.trip.com/flights/da-nang-to-ho-chi-minh-city/airfares-dad-sgn/,vi,519000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ631: Đà Nẵng - TP. Hồ Chí Minh (15:00),flight,flight,TP. Hồ Chí Minh,trip:flight:DAD-SGN:VJ631,https://vn.trip.com/flights/da-nang-to-ho-chi-minh-city/airfares-dad-sgn/,vi,616000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ625: Đà Nẵng - TP. Hồ Chí Minh (15:20),flight,flight,TP. Hồ Chí Minh,trip:flight:DAD-SGN:VJ625,https://vn.trip.com/flights/da-nang-to-ho-chi-minh-city/airfares-dad-sgn/,vi,655000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ621: Đà Nẵng - TP. Hồ Chí Minh (21:35),flight,flight,TP. Hồ Chí Minh,trip:flight:DAD-SGN:VJ621,https://vn.trip.com/flights/da-nang-to-ho-chi-minh-city/airfares-dad-sgn/,vi,655000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ1643: Đà Nẵng - TP. Hồ Chí Minh (22:50),flight,flight,TP. Hồ Chí Minh,trip:flight:DAD-SGN:VJ1643,https://vn.trip.com/flights/da-nang-to-ho-chi-minh-city/airfares-dad-sgn/,vi,655000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ518: Đà Nẵng - Hà Nội (12:45),flight,flight,Hà Nội,trip:flight:DAD-HAN:VJ518,https://vn.trip.com/flights/da-nang-to-hanoi/airfares-dad-han/,vi,419000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU638: Đà Nẵng - Hà Nội (00:20),flight,flight,Hà Nội,trip:flight:DAD-HAN:VU638,https://vn.trip.com/flights/da-nang-to-hanoi/airfares-dad-han/,vi,434000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ514: Đà Nẵng - Hà Nội (23:30),flight,flight,Hà Nội,trip:flight:DAD-HAN:VJ514,https://vn.trip.com/flights/da-nang-to-hanoi/airfares-dad-han/,vi,477000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ526: Đà Nẵng - Hà Nội (13:30),flight,flight,Hà Nội,trip:flight:DAD-HAN:VJ526,https://vn.trip.com/flights/da-nang-to-hanoi/airfares-dad-han/,vi,620000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G908: Đà Nẵng - Hà Nội (00:15),flight,flight,Hà Nội,trip:flight:DAD-HAN:9G908,https://vn.trip.com/flights/da-nang-to-hanoi/airfares-dad-han/,vi,620000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ717: Đà Nẵng - Phú Quốc (09:25),flight,flight,Phú Quốc,trip:flight:DAD-PQC:VJ717,https://vn.trip.com/flights/da-nang-to-phu-quoc-island/airfares-dad-pqc/,vi,492000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ1581: Đà Nẵng - Nha Trang (01:00),flight,flight,Nha Trang,trip:flight:DAD-CXR:VJ1581,https://vn.trip.com/flights/da-nang-to-nha-trang/airfares-dad-nha/,vi,694000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ581: Đà Nẵng - Nha Trang (02:55),flight,flight,Nha Trang,trip:flight:DAD-CXR:VJ581,https://vn.trip.com/flights/da-nang-to-nha-trang/airfares-dad-nha/,vi,721000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ722: Đà Nẵng - Hải Phòng (23:05),flight,flight,Hải Phòng,trip:flight:DAD-HPH:VJ722,https://vn.trip.com/flights/da-nang-to-haiphong/airfares-dad-hph/,vi,670000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,VietJet Air VJ720: Đà Nẵng - Hải Phòng (01:30),flight,flight,Hải Phòng,trip:flight:DAD-HPH:VJ720,https://vn.trip.com/flights/da-nang-to-haiphong/airfares-dad-hph/,vi,682000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,VietJet Air VJ724: Đà Nẵng - Hải Phòng (06:20),flight,flight,Hải Phòng,trip:flight:DAD-HPH:VJ724,https://vn.trip.com/flights/da-nang-to-haiphong/airfares-dad-hph/,vi,690000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,VietJet Air VJ729: Đà Nẵng - Đà Lạt (10:20),flight,flight,Đà Lạt,trip:flight:DAD-DLI:VJ729,https://vn.trip.com/flights/da-nang-to-dalat/airfares-dad-dli/,vi,899000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ1729: Đà Nẵng - Đà Lạt (06:15),flight,flight,Đà Lạt,trip:flight:DAD-DLI:VJ1729,https://vn.trip.com/flights/da-nang-to-dalat/airfares-dad-dli/,vi,918000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ631: Đà Nẵng - Quy Nhơn (15:00),flight,flight,Quy Nhơn,trip:flight:DAD-UIH:VJ631,https://vn.trip.com/flights/da-nang-to-quy-nhon/airfares-dad-uih/,vi,1391000,13.955,109.042
không có ảnh: dùng logo hãng bay,VietJet Air VJ625: Đà Nẵng - Quy Nhơn (15:20),flight,flight,Quy Nhơn,trip:flight:DAD-UIH:VJ625,https://vn.trip.com/flights/da-nang-to-quy-nhon/airfares-dad-uih/,vi,1394000,13.955,109.042
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G983: Đà Nẵng - Quy Nhơn (10:15),flight,flight,Quy Nhơn,trip:flight:DAD-UIH:9G983,https://vn.trip.com/flights/da-nang-to-quy-nhon/airfares-dad-uih/,vi,1425000,13.955,109.042
không có ảnh: dùng logo hãng bay,VietJet Air VJ621: Đà Nẵng - Quy Nhơn (22:10),flight,flight,Quy Nhơn,trip:flight:DAD-UIH:VJ621,https://vn.trip.com/flights/da-nang-to-quy-nhon/airfares-dad-uih/,vi,1472000,13.955,109.042
không có ảnh: dùng logo hãng bay,VietJet Air VJ1625: Đà Nẵng - Quy Nhơn (00:20),flight,flight,Quy Nhơn,trip:flight:DAD-UIH:VJ1625,https://vn.trip.com/flights/da-nang-to-quy-nhon/airfares-dad-uih/,vi,1836000,13.955,109.042
không có ảnh: dùng logo hãng bay,VietJet Air VJ523: Hà Nội - Đà Nẵng (11:40),flight,flight,Đà Nẵng,trip:flight:HAN-DAD:VJ523,https://vn.trip.com/flights/hanoi-to-da-nang/airfares-han-dad/,vi,477000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ521: Hà Nội - Đà Nẵng (10:45),flight,flight,Đà Nẵng,trip:flight:HAN-DAD:VJ521,https://vn.trip.com/flights/hanoi-to-da-nang/airfares-han-dad/,vi,477000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ519: Hà Nội - Đà Nẵng (11:25),flight,flight,Đà Nẵng,trip:flight:HAN-DAD:VJ519,https://vn.trip.com/flights/hanoi-to-da-nang/airfares-han-dad/,vi,500000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU635: Hà Nội - Đà Nẵng (22:15),flight,flight,Đà Nẵng,trip:flight:HAN-DAD:VU635,https://vn.trip.com/flights/hanoi-to-da-nang/airfares-han-dad/,vi,597000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU639: Hà Nội - Đà Nẵng (08:55),flight,flight,Đà Nẵng,trip:flight:HAN-DAD:VU639,https://vn.trip.com/flights/hanoi-to-da-nang/airfares-han-dad/,vi,612000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ157: Hà Nội - TP. Hồ Chí Minh (14:45),flight,flight,TP. Hồ Chí Minh,trip:flight:HAN-SGN:VJ157,https://vn.trip.com/flights/hanoi-to-ho-chi-minh-city/airfares-han-sgn/,vi,624000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ123: Hà Nội - TP. Hồ Chí Minh (13:55),flight,flight,TP. Hồ Chí Minh,trip:flight:HAN-SGN:VJ123,https://vn.trip.com/flights/hanoi-to-ho-chi-minh-city/airfares-han-sgn/,vi,628000,10.8188,106.652
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN6023: Hà Nội - TP. Hồ Chí Minh (13:00),flight,flight,TP. Hồ Chí Minh,trip:flight:HAN-SGN:VN6023,https://vn.trip.com/flights/hanoi-to-ho-chi-minh-city/airfares-han-sgn/,vi,659000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ169: Hà Nội - TP. Hồ Chí Minh (15:25),flight,flight,TP. Hồ Chí Minh,trip:flight:HAN-SGN:VJ169,https://vn.trip.com/flights/hanoi-to-ho-chi-minh-city/airfares-han-sgn/,vi,686000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ165: Hà Nội - TP. Hồ Chí Minh (14:25),flight,flight,TP. Hồ Chí Minh,trip:flight:HAN-SGN:VJ165,https://vn.trip.com/flights/hanoi-to-ho-chi-minh-city/airfares-han-sgn/,vi,810000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ781: Hà Nội - Nha Trang (10:15),flight,flight,Nha Trang,trip:flight:HAN-CXR:VJ781,https://vn.trip.com/flights/hanoi-to-nha-trang/airfares-han-nha/,vi,639000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU1271: Hà Nội - Nha Trang (23:10),flight,flight,Nha Trang,trip:flight:HAN-CXR:VU1271,https://vn.trip.com/flights/hanoi-to-nha-trang/airfares-han-nha/,vi,736000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ455: Hà Nội - Phú Quốc (12:05),flight,flight,Phú Quốc,trip:flight:HAN-PQC:VJ455,https://vn.trip.com/flights/hanoi-to-phu-quoc-island/airfares-han-pqc/,vi,612000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1245: Hà Nội - Phú Quốc (11:15),flight,flight,Phú Quốc,trip:flight:HAN-PQC:9G1245,https://vn.trip.com/flights/hanoi-to-phu-quoc-island/airfares-han-pqc/,vi,713000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1225: Hà Nội - Phú Quốc (05:45),flight,flight,Phú Quốc,trip:flight:HAN-PQC:9G1225,https://vn.trip.com/flights/hanoi-to-phu-quoc-island/airfares-han-pqc/,vi,721000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1229: Hà Nội - Phú Quốc (06:15),flight,flight,Phú Quốc,trip:flight:HAN-PQC:9G1229,https://vn.trip.com/flights/hanoi-to-phu-quoc-island/airfares-han-pqc/,vi,721000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1221: Hà Nội - Phú Quốc (02:20),flight,flight,Phú Quốc,trip:flight:HAN-PQC:9G1221,https://vn.trip.com/flights/hanoi-to-phu-quoc-island/airfares-han-pqc/,vi,721000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ565: Hà Nội - Huế (11:05),flight,flight,Huế,trip:flight:HAN-HUI:VJ565,https://vn.trip.com/flights/hanoi-to-hue/airfares-han-hui/,vi,678000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,VietJet Air VJ567: Hà Nội - Huế (07:55),flight,flight,Huế,trip:flight:HAN-HUI:VJ567,https://vn.trip.com/flights/hanoi-to-hue/airfares-han-hui/,vi,690000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,VietJet Air VJ569: Hà Nội - Huế (06:10),flight,flight,Huế,trip:flight:HAN-HUI:VJ569,https://vn.trip.com/flights/hanoi-to-hue/airfares-han-hui/,vi,705000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1717: Hà Nội - Nghệ An (09:20),flight,flight,Nghệ An,trip:flight:HAN-VII:VN1717,https://vn.trip.com/flights/hanoi-to-vinh-city/airfares-han-vii/,vi,980000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1715: Hà Nội - Nghệ An (23:05),flight,flight,Nghệ An,trip:flight:HAN-VII:VN1715,https://vn.trip.com/flights/hanoi-to-vinh-city/airfares-han-vii/,vi,996000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ439: Hà Nội - Quy Nhơn (07:40),flight,flight,Quy Nhơn,trip:flight:HAN-UIH:VJ439,https://vn.trip.com/flights/hanoi-to-quy-nhon/airfares-han-uih/,vi,1007000,13.955,109.042
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU1283: Hà Nội - Đà Lạt (09:20),flight,flight,Đà Lạt,trip:flight:HAN-DLI:VU1283,https://vn.trip.com/flights/hanoi-to-dalat/airfares-han-dli/,vi,810000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ154: TP. Hồ Chí Minh - Hà Nội (10:45),flight,flight,Hà Nội,trip:flight:SGN-HAN:VJ154,https://vn.trip.com/flights/ho-chi-minh-city-to-hanoi/airfares-sgn-han/,vi,624000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ124: TP. Hồ Chí Minh - Hà Nội (22:05),flight,flight,Hà Nội,trip:flight:SGN-HAN:VJ124,https://vn.trip.com/flights/ho-chi-minh-city-to-hanoi/airfares-sgn-han/,vi,632000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ122: TP. Hồ Chí Minh - Hà Nội (22:55),flight,flight,Hà Nội,trip:flight:SGN-HAN:VJ122,https://vn.trip.com/flights/ho-chi-minh-city-to-hanoi/airfares-sgn-han/,vi,632000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ162: TP. Hồ Chí Minh - Hà Nội (14:40),flight,flight,Hà Nội,trip:flight:SGN-HAN:VJ162,https://vn.trip.com/flights/ho-chi-minh-city-to-hanoi/airfares-sgn-han/,vi,636000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU750: TP. Hồ Chí Minh - Hà Nội (21:35),flight,flight,Hà Nội,trip:flight:SGN-HAN:VU750,https://vn.trip.com/flights/ho-chi-minh-city-to-hanoi/airfares-sgn-han/,vi,663000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ632: TP. Hồ Chí Minh - Đà Nẵng (23:30),flight,flight,Đà Nẵng,trip:flight:SGN-DAD:VJ632,https://vn.trip.com/flights/ho-chi-minh-city-to-da-nang/airfares-sgn-dad/,vi,399000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G956: TP. Hồ Chí Minh - Đà Nẵng (23:05),flight,flight,Đà Nẵng,trip:flight:SGN-DAD:9G956,https://vn.trip.com/flights/ho-chi-minh-city-to-da-nang/airfares-sgn-dad/,vi,419000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU672: TP. Hồ Chí Minh - Đà Nẵng (00:50),flight,flight,Đà Nẵng,trip:flight:SGN-DAD:VU672,https://vn.trip.com/flights/ho-chi-minh-city-to-da-nang/airfares-sgn-dad/,vi,438000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ652: TP. Hồ Chí Minh - Đà Nẵng (13:10),flight,flight,Đà Nẵng,trip:flight:SGN-DAD:VJ652,https://vn.trip.com/flights/ho-chi-minh-city-to-da-nang/airfares-sgn-dad/,vi,481000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ646: TP. Hồ Chí Minh - Đà Nẵng (12:40),flight,flight,Đà Nẵng,trip:flight:SGN-DAD:VJ646,https://vn.trip.com/flights/ho-chi-minh-city-to-da-nang/airfares-sgn-dad/,vi,632000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ331: TP. Hồ Chí Minh - Phú Quốc (09:20),flight,flight,Phú Quốc,trip:flight:SGN-PQC:VJ331,https://vn.trip.com/flights/ho-chi-minh-city-to-phu-quoc-island/airfares-sgn-pqc/,vi,376000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1985: TP. Hồ Chí Minh - Phú Quốc (10:20),flight,flight,Phú Quốc,trip:flight:SGN-PQC:9G1985,https://vn.trip.com/flights/ho-chi-minh-city-to-phu-quoc-island/airfares-sgn-pqc/,vi,426000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ327: TP. Hồ Chí Minh - Phú Quốc (06:50),flight,flight,Phú Quốc,trip:flight:SGN-PQC:VJ327,https://vn.trip.com/flights/ho-chi-minh-city-to-phu-quoc-island/airfares-sgn-pqc/,vi,523000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN6103: TP. Hồ Chí Minh - Phú Quốc (02:05),flight,flight,Phú Quốc,trip:flight:SGN-PQC:VN6103,https://vn.trip.com/flights/ho-chi-minh-city-to-phu-quoc-island/airfares-sgn-pqc/,vi,539000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ337: TP. Hồ Chí Minh - Phú Quốc (13:00),flight,flight,Phú Quốc,trip:flight:SGN-PQC:VJ337,https://vn.trip.com/flights/ho-chi-minh-city-to-phu-quoc-island/airfares-sgn-pqc/,vi,608000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ600: TP. Hồ Chí Minh - Nha Trang (08:00),flight,flight,Nha Trang,trip:flight:SGN-CXR:VJ600,https://vn.trip.com/flights/ho-chi-minh-city-to-nha-trang/airfares-sgn-nha/,vi,643000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ602: TP. Hồ Chí Minh - Nha Trang (00:10),flight,flight,Nha Trang,trip:flight:SGN-CXR:VJ602,https://vn.trip.com/flights/ho-chi-minh-city-to-nha-trang/airfares-sgn-nha/,vi,682000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU1102: TP. Hồ Chí Minh - Hải Phòng (09:35),flight,flight,Hải Phòng,trip:flight:SGN-HPH:VU1102,https://vn.trip.com/flights/ho-chi-minh-city-to-haiphong/airfares-sgn-hph/,vi,798000,20.817428,106.724315
